id,term,primary_topic,difficulty,source_batch,authored_fields
a85bb9f3-78b1-48dc-8f26-743500a7577b,Make it loud,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
f61d8b4f-217e-40d4-9ae0-1a9bd93e20ee,Mixing in a hole,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
7d000041-c2e1-4889-bdd0-9e8b893b2e8b,Mouse hole,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
8a13873f-f0ec-4ce0-9828-ef76cc612ceb,Not enough rig for the gig,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
18b361a4-ce4e-4451-a4be-7311f2431c93,Pack,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
f1c8f14f-b40d-4769-ba5b-8f4ccaab9e88,Rat hole,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
ba69ba14-8e27-46e5-8060-60f6badf839e,Reset your ears,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
c9f697dc-818f-41e6-a74b-1de12561e12f,Rock-and-roll ready,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
fd1142c1-400e-43e2-a95d-af2f13e12ef5,Sanity check,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
c6101a15-1cb9-4d6c-9526-6a393964d788,Secret sauce,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
8615d32f-aef2-4f09-b142-53e87e77b915,Show saver,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
9029b45c-d85f-4d14-8adc-40f8f858a1d5,Spare world,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
6808b2bf-eb6d-4e1e-8492-f3f1b1bb8557,That does not play,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
9d82e74f-ca0b-4aaa-95c7-b1b527b7fbb2,That plays,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
3fe634b2-5d66-4058-afbd-1c533c1b50a7,The drive,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
fb07654c-7669-409d-8dd8-46775c1d96fa,The show must go on,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
5c3e2e6e-d5b8-4a68-b38e-8b7680f74784,Voodoo,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
2720148e-6a4b-4a49-8f13-86dc7b56daeb,We are dead in the water,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
cf4659e0-70ce-4a29-994c-9947d689947c,White glove,Live Sound — Concert-Audio Slang,,PENDINGDEF_2026_08_02,definition
6c8b5bef-57f6-48a3-96c9-b4a7246fa4ff,Amplifier world,Live Sound — Crew Roles & Departments,,PENDINGDEF_2026_08_02,definition
4a8a7ddd-f73f-498c-bdd3-5599744d83e7,Boneyard,Live Sound — Crew Roles & Departments,,PENDINGDEF_2026_08_02,definition
73e1a900-3e2b-48cb-b859-63cb34934e5e,System world,Live Sound — Crew Roles & Departments,,PENDINGDEF_2026_08_02,definition
c1f461ae-6b05-470d-8501-db88390b5fb8,Desk du jour,Live Sound — Festival Changeovers & Guest-Engineer,,PENDINGDEF_2026_08_02,definition
2681954e-9c7f-4d29-8a27-527596d0ae39,Acoustic damping network,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
d2688b50-11b2-40a7-a8d0-74f4de6d76a3,Active-noise-cancellation system,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
4d507002-4cad-4e72-9670-4f4f24e4d554,Air-leak test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
d2a412c5-4ea4-4861-aae1-a3e61ad1a382,Air-motion transformer engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
4121b66c-c125-4446-b23d-1e5bf5b02bf6,Ambient-monitor mode,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
b0512fd2-0768-457d-b4bb-e2f208a07e76,Back-plate design,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
d4a9bd9e-7403-4464-96f8-bc3fd024b5af,Balanced-armature driver,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
03e583e4-08c0-4e42-8b8b-7a7541af633d,Balanced-armature earphone,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
dbaee126-9e6a-42bf-b36d-64a87572b4e1,Basket resonance,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
423475eb-6a82-47fa-be3b-f3c4a4b3d7ed,Burst-power test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
e21bf70f-5fbb-42f0-9e1a-3129a2e1af59,Cabinet diffraction,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
862d4f8d-1f36-48a2-a64b-8e3832b626b7,Cabinet integrity test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
123b6c81-8c8a-4e17-9ffa-57f8cce85908,Cabinet resonance analysis,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
3f8c6036-b89b-4d8a-a871-7e20f54a3a36,Circumaural headphone design,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
6038d0a5-8f96-4cfa-ba52-fe7d2d26d3cf,Clamp-force measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
7d36050e-659f-4ad8-9fee-cf3f009a079b,Closed-back headphone design,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
c2097c51-e696-4f01-bd66-0bff3b1fb03e,Coaxial-driver engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
3ca9dcce-3195-4f8c-b362-8ff40ca7770a,Comfort evaluation,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
5cc78e9d-b4e2-4d25-9332-f5c59d1f38b6,Compliance measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
64fb8e57-9b68-4a64-98a6-cc7c769feeb0,Compression test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
2aad9874-e869-4485-9a19-59124e097cac,Compression-driver engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
be1b0447-1f15-413a-85dc-3b34edba3348,Concentric-driver engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
53b58f5b-6d8c-46f4-9155-d8915a1c3de2,Cone breakup analysis,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
96c0e228-dbc7-40a3-b304-45c8aac4bb88,Cone geometry,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
f361df4f-c0ef-446b-a50d-ba291e215d60,Cone profile,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
f06dcc9b-439b-4206-9f37-80c7cc118b99,Continuous-power test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
823b89fe-aca9-41a6-846b-f5e64b9d7a03,Diffuse-field target,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
05505711-fc9c-47cd-bedd-2d18bdba7b54,Directivity engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
e5351ceb-6039-45d8-9738-f342500632af,Driver crossover network,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
942468dc-2480-4e76-9fc3-b8d50020d9a3,Driver engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
73b217f9-29d6-4668-abc1-898ae7ca8ff8,Driver matching,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
127417a4-53e1-4e73-8eaf-1a362befc4a8,Driver matching tolerance,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
d410a7c6-68ed-426e-b0a0-f2f8a7d6bec0,Dynamic headphone driver,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
d628b979-4d61-4811-b1df-89faeb3329d7,Ear-pad compliance,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
df95345d-d6cf-4618-9a1f-38e2a8bedaa9,Electrical quality factor measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
817d6034-4e9c-455a-a358-09aa72283f07,Electroacoustic transducer design,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
06eb56c2-a8b6-4782-8b48-5304f5427ed1,Electrostatic driver,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
bd3fe888-708b-401c-9fd7-c63aa107706a,Electrostatic headphone,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
9f8af5b7-8f3c-4e91-8028-a9ebfe1d596e,Enclosure resonance test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
233392ee-e1fe-4e4a-9e0e-67cd55477d71,End-of-line loudspeaker test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
9ab5f61e-7049-4ad1-bbe2-0c0f5f661f59,Environmental stress screening,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
f83420a7-6a45-46c5-88db-b0e22ff7aed0,Equalization profile,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
90033cd7-c984-4bcd-a5a4-7d90b0d2bb6e,Equivalent compliance volume measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
cfe0a295-a375-4c68-91db-4ae84c738371,Factory acceptance report,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
2fd05f87-3406-4617-a250-6a128840f5ee,Feedback noise cancellation,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
5a16ef42-6367-45eb-a8d6-550187498735,Feedforward noise cancellation,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
572ccb50-6a35-4e5d-b35e-6d294a0590bb,Flux density,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
3c86251c-4a75-4db0-9b79-af59c2b2925c,Force-factor measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
cfa41279-0db4-4258-9b6f-54bff5074bb9,Free-air resonance measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
6c816cf6-da75-48e1-b2a3-4c9829bb6e08,Harman target response,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
9f7388ea-1625-4199-8f21-ebdd36c45a8e,Headphone certification,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
cbda5efb-bb21-400d-97a3-6779b896101f,Headphone engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
3f2261ac-880f-4bd5-8c26-750303a0efa5,Headphone target response,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
94cc43e6-4f1d-458a-bd14-10941c61b8cd,Horn loading analysis,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
9618bfda-b895-48d0-a27b-cd2e7d54a061,Impedance sweep,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
8bc0e805-2325-4e32-8fdc-9eadeafa90e3,In-ear monitor engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
073cd2a9-663c-4070-8018-48846f8ed759,Internal standing-wave control,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
d55a7c0e-3ac8-4e11-9f49-231daa61be6a,Isolation measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
24482617-559d-416e-bf2a-f047de478f4b,Leakage measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
24c3c8d4-6298-4f0d-b986-12a30b02fecd,Left-right matching,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
b5a5c2b3-f915-4895-af3c-c34dc427fcb8,Long-duration power test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
ddad4879-0c1d-4540-ad2a-544e79461b49,Loudspeaker engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
23e4a323-b032-4905-8fd0-540efab80c00,Loudspeaker voicing,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
98601d46-9c0e-40ba-91f5-31a1cdb9551b,Magnetic gap,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
e53aea19-32a4-44f9-b3b1-312bb7e6278c,Manufacturing tolerance verification,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
64fe6349-06d1-4b92-abc1-c6b606018b8d,Mechanical quality factor measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
f920e29a-5804-48aa-a6f0-acdbffdca441,Mechanical-drop testing,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
7dfd42f7-24d9-462b-857c-838fe9846664,Midrange-driver engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
aaf1af60-4cd9-4aff-b64a-2c3e89553728,Moisture resistance testing,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
2f2a51ca-d471-4d33-a419-3a83f71e349d,Moving-mass measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
38505b89-6792-434c-b908-bbcc3f8a3f9d,Open-back headphone design,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
e977fd33-b4bb-4708-a80a-34583739b240,Packaging validation,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
7ebfb425-0e79-447c-9c18-f1af26aab3e5,Passive-noise isolation,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
a0f4548d-a0dd-449f-aa53-fef932d7cf7b,Passive-radiator tuning,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
ed932f75-d584-4e9b-a323-4ddfed0e9e61,Peak-power test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
daf64cee-c616-4cac-9285-67a6ffa6f250,Personalized equalization,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
5c574750-8723-49f7-a38c-a16d63d5b2d5,Planar-magnetic headphone,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
bf9ac621-e77c-4c29-8bd4-12a58cce8d79,Pole-piece geometry,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
34f921d8-4a5d-4b90-8c06-7f46ca2e2b5f,Port tuning optimization,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
6d96e34e-9b0d-4e19-b586-f2c7500e69ce,Power-compression test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
92203bf3-4847-4747-9db2-5c9ee3312a37,Production acceptance testing,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
ee157320-7f3c-4275-87c8-e508d89ebd1d,Production loudspeaker test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
a4ac42f3-3d45-4576-a133-36543202f700,Quality-control sampling,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
2d6db404-b59d-4b52-bda6-67cbe845a12d,Reliability cycling,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
a91caaf6-2518-46b0-80e0-c7d97fe9d7cd,Ribbon-driver engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
05f2057e-52e1-44e2-9921-6f3f49791546,Rub-and-buzz test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
e4ae59cf-3c03-4891-a8c8-4147ec1b0113,Salt-fog testing,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
0fe36076-730c-4fba-bb29-ca6449e926a1,Semi-open headphone design,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
f8379788-0f29-4a53-aec9-68e72c4047e6,Sensitivity matching,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
0aec552d-79e5-4951-bc1e-067f61e4b9a5,Shipping simulation,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
f3a5038e-1516-4731-831e-52e5c1010e42,Shorting ring,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
18b562c4-3cfe-44cb-8515-e668afd1cbc0,Spider compliance,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
21eddc42-baee-4bff-b875-631cc6e5aad3,Statistical process control,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
424dc9b6-e19a-44b6-b4c6-3d2c77ddd012,Supra-aural headphone design,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
8292f95d-50ea-4b05-a5b0-69654f17c3bf,Surround compliance,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
a78d7236-6d8b-4ec3-b4f8-af48e87a4b3a,Suspension compliance,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
a3ca6a57-8ead-4b32-97d2-0598e9c878e6,Thermal-compression test,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
3152f7aa-2e90-447e-895e-151fbebb1512,Thiele-Small parameter measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
9d793be6-71b8-4c8b-b49a-ff760a579a85,Total quality factor measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
581d7216-61c4-4719-9d45-58b6d5c34f70,Transparency mode,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
777e6cbe-4f3e-4340-8392-ea60c78d7048,Tweeter engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
796f15fc-0091-4c11-9a99-10cd8309ffd9,UV exposure testing,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
76c177fc-4096-4f5a-88af-e4cafb1c08a5,Voice-coil former,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
f99b1094-0556-4114-8a39-846cdcdd3608,Voice-coil resistance measurement,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
4b88e429-e67f-4f04-b5a4-39e007ec9c1c,Voice-coil winding,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
2176e206-9bae-4787-9b45-49ed8c82f94f,Waveguide optimization,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
43b03b17-0bf0-45b7-b743-6e62df820571,Woofer engineering,Loudspeaker / Transducer Engineering,,PENDINGDEF_2026_08_02,definition
073f2659-2ae8-4119-8cb3-1335518d10df,Assembly drawing,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
432b415b-3bdf-4453-b5d9-4db95cdb0239,BOM,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
ae4148fa-e0de-47ae-aa5e-5d9273502bda,Component tolerance,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
94374795-7eb4-4ae8-9585-029cc8f9c90e,Component value,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
1a6a2d02-a64b-47de-8659-bf88dff1044d,Datasheet,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
12a5e1a3-9c72-46b3-9169-811c5888a768,Date code,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
b8154198-c7bc-4597-8f35-8d93ffa5ee11,Designator,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
5cbf1d56-a589-438b-8de9-9b794e668ec6,Gerber file,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
f8d98dfe-d32f-4ac6-a82d-6a948fbe00f5,Lot code,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
95aaa235-11e3-4589-adc0-cab31f2c30d8,Manufacturer part number,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
b74b0142-0658-4da4-83c6-93aff74972c4,MPN,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
4cde7826-471a-470a-81e5-1d59e11e3e85,PCB revision,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
5a68b079-d1b4-4ba9-bda8-bc04fc9d0cb8,Pick-and-place file,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
bb3c1825-96fc-4dff-9e24-826f7da6b182,Reference designator,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
9f8d5ef2-5c69-4fd9-814c-d6a4e77a9e48,Revision number,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
8c1a0156-c00a-4a4a-85a8-53d684b06499,Schematic symbol,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
c91eb89c-27fd-48e9-8151-28faf56e19f5,Temperature rating,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
7f890e79-ed8b-4335-bede-e8ae51c9331f,Voltage rating,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
6a9cdaee-f5b5-40fa-957d-b04b692bbe9d,Wattage rating,Manufacturing & Production,,PENDINGDEF_2026_08_02,definition
f1cb3d04-1fb5-4f89-a725-ad6019555279,Bass summing,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
260414e4-2d85-43ea-aee8-042933dbc38a,Bypass comparison,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
2d98d9c7-4fd0-4636-9696-ec29cd0038f2,Elliptical filter,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
9f8c9813-ec7f-4194-827d-1463ecad1ca6,File validation,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
b0d0a0dd-8318-4f79-b418-ff6d53e58f7a,Groove depth,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
e924b56a-405e-4f6c-89ba-29c48c780db4,Groove pitch,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
a25140bf-c067-44e2-81f9-a9ea8e0ff6ae,Groove spacing,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
5e884de5-54a6-42f6-8678-881983815e27,Horizontal modulation,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
91d18123-5675-4603-95cc-b4ead512bc63,Lacquer cut,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
b537d3a5-f969-497c-9b4b-44275e0bc48e,Preview head,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
cb7f3bba-dfd8-4901-8709-545b653abbb3,Side timing,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
8d8ad8e4-54ff-486d-a03a-83c8b5bb66bf,Vertical modulation,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
b8a74c28-af8f-45fe-9b38-0bd11fd85b88,Vinyl pre-master,Mastering Fundamentals & Chain,,PENDINGDEF_2026_08_02,definition
68ee5e3b-3703-49da-b49c-b954baceb8bf,Guide instrument,Music Entrepreneurship,,PENDINGDEF_2026_08_02,definition
090337d3-b8ca-44f3-91d9-ca4227be086a,Guide performance,Music Entrepreneurship,,PENDINGDEF_2026_08_02,definition
68a1c3b8-ae1e-4968-ba2c-05b8217456aa,Guide vocal,Music Entrepreneurship,,PENDINGDEF_2026_08_02,definition
9f33094e-df98-4fde-9d3e-b2e0dd73811a,Master approval process,Music Entrepreneurship,,PENDINGDEF_2026_08_02,definition
11c098af-856f-4555-bfd1-f87b61818df4,Music production,Music Entrepreneurship,,PENDINGDEF_2026_08_02,definition
